date,confirmed,vaccines,people_vaccinated,people_fully_vaccinated,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,contact_tracing,facial_coverings
18-11-2021,34489623,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000567576134765544,760532284,388254602,0,0,-1,-2,0,-2,-2,2,2,1,4
19-11-2021,34499925,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000569951933414732,762169283,391426273,0,0,-1,-2,0,-2,-2,2,2,1,4
20-11-2021,34510413,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000574936783551099,765364845,398320160,0,0,-1,-2,0,-2,-2,2,2,1,4
21-11-2021,34518901,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000577096948237291,766988022,401069205,0,0,-1,-2,0,-2,-2,2,2,1,4
22-11-2021,34526480,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000580943816971592,769596553,406246823,-2,0,-1,-3,0,-2,-2,2,2,1,4
23-11-2021,34535763,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000584947642950592,772215710,411731500,-2,0,-1,-3,0,-2,-2,2,2,1,4
24-11-2021,34544882,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000589800365111292,775076432,418692797,-2,0,-1,-3,0,-2,-2,2,2,1,4
25-11-2021,34555431,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000592151827568962,776515911,422012731,-2,0,-1,-3,0,-2,-2,2,2,1,4
26-11-2021,34563749,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000598193973246773,780551005,430207076,-2,0,-1,-3,0,-2,-2,2,2,1,4
27-11-2021,34572523,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059905115985001,781075743,431417303,-2,0,-1,-3,0,-2,-2,2,2,1,4
28-11-2021,34580832,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000604338479939155,784647922,438546779,-2,0,-1,-3,0,-2,-2,2,2,1,4
29-11-2021,34587822,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606955696355199,786355397,442136609,-2,0,-1,-3,0,-2,-2,2,2,1,4
30-11-2021,34596776,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000611186447673465,789054196,448000946,-2,0,-1,-3,0,-2,-2,2,2,1,4
01-12-2021,34606541,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000615367247966806,791626543,453890633,-2,0,-2,-2,0,-2,2,2,2,1,4
02-12-2021,34615757,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000620480449441043,794528313,461338098,-2,0,-2,-2,0,-2,2,2,2,1,4
03-12-2021,34624360,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000623376473029822,796283823,465444205,-2,0,-2,-2,0,-2,2,2,2,1,4
04-12-2021,34624360,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000629343905112538,799745524,474060721,-2,0,-2,-2,0,-2,2,2,2,1,4
05-12-2021,34641561,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063179314316152,801417375,477346183,-2,0,-2,-2,0,-2,2,2,2,1,4
06-12-2021,34648383,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000634240993874169,802894059,480824004,-2,0,-2,-2,0,-2,2,2,2,1,4
07-12-2021,34656822,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638314148132725,805404596,486557623,-2,0,-2,-2,0,-2,2,2,2,1,4
08-12-2021,34666241,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000642223619925011,807755550,492119528,-2,0,-2,-2,0,-2,2,2,2,1,4
09-12-2021,34674643,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000646358683079319,810142506,498102033,-2,0,-2,-2,0,-2,2,2,2,1,4
10-12-2021,34682633,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000648399445438683,811443992,500931096,-2,0,-2,-2,0,-2,2,2,2,1,4
11-12-2021,34690510,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000065586930298866,815387998,512106250,-2,0,-2,-2,0,-2,2,2,2,1,4
12-12-2021,34697860,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000657798618466226,816708250,514690976,-2,0,-2,-2,0,-2,2,2,2,1,4
13-12-2021,34703644,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000659807655882339,817907560,517558003,-2,0,-2,-2,0,-2,2,2,2,1,4
14-12-2021,34710628,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000665156342383157,820963910,525327515,-2,0,1,2,0,-2,2,2,2,1,2
15-12-2021,34718602,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006682165518911,822545653,529939705,-2,0,1,2,0,-2,2,2,2,1,2
16-12-2021,34726049,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000670195724521119,823451038,533040210,-2,0,1,2,0,-2,2,2,2,1,2
17-12-2021,34726049,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000674580890622271,825531190,539835733,-2,0,1,2,0,-2,2,2,2,1,2
18-12-2021,34733194,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000678380535079945,827368472,545689017,-2,0,1,2,0,-2,2,2,2,1,2
19-12-2021,34746838,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000680046214658562,828319595,548109267,-2,0,1,2,0,-2,2,2,2,1,2
20-12-2021,34752164,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000681920860784284,829219869,551003319,-2,0,1,2,0,-2,2,2,2,1,2
21-12-2021,34758481,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000686020856147182,831142523,557379148,-2,0,1,2,0,-2,2,2,2,1,2
22-12-2021,34765976,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000687270153997716,831763875,559286403,-2,0,1,2,0,-2,2,2,2,1,2
23-12-2021,34772626,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000690813104178765,833265701,564955588,-2,0,1,2,0,-2,2,2,2,1,2
24-12-2021,34779815,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000693943148877616,834737784,569818786,-2,0,1,2,0,-2,2,2,2,1,2
25-12-2021,34786802,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000698599826778177,837078735,576903056,-2,0,1,2,0,-2,2,2,2,1,2
26-12-2021,34793333,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000698970283128217,837294288,577437315,-2,0,1,2,0,-2,2,2,2,1,2
27-12-2021,34799691,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070080599194039,838318164,580128955,-2,0,1,2,0,-2,2,2,2,1,2
28-12-2021,34808886,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070457208390599,840095473,585974301,-2,0,1,2,0,-2,2,2,2,1,2
29-12-2021,34822040,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000709080960092336,842315450,592880391,-3,0,1,2,0,-2,2,2,2,1,2
30-12-2021,34838804,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000710820889338407,843220793,595496704,-3,0,1,2,0,-2,2,2,2,1,2
31-12-2021,34861579,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000071583463045748,845640601,603224821,-3,0,-2,-3,0,2,2,2,2,1,2
01-01-2022,34889132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000718405935823383,846975771,607094031,-3,0,-2,-3,0,2,2,2,2,1,2
02-01-2022,34922882,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000719649218424679,847665306,608920928,-3,0,-2,-3,0,2,2,2,2,1,2
03-01-2022,34960261,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000723572068032457,852570971,611955199,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
04-01-2022,35018358,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000727427805245101,857788520,614541749,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
05-01-2022,35109286,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073230605824805,864466425,617737538,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
06-01-2022,35226386,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000737141507873771,871088714,620902308,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
07-01-2022,35368372,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000743861239881572,879625063,625966848,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
08-01-2022,35528004,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000745054657425364,880930714,627076701,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
09-01-2022,35707727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000749846040348001,886204082,631501200,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
10-01-2022,35875790,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753066097878737,889459819,634265259,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
11-01-2022,36070510,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000759794875240381,895852039,640117846,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
12-01-2022,36317927,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000762984444474177,898710263,643070555,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
13-01-2022,36582129,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000767738345106593,903038624,647586748,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
14-01-2022,36850962,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000769002576091272,904086765,648878102,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
15-01-2022,37122164,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000773528219877506,908005349,653514044,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
16-01-2022,37380253,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000776026936624656,910386043,656011893,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
17-01-2022,37618271,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000778579913637296,912552134,658614500,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
18-01-2022,37901241,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000778650570459373,912567911,658765881,-3,-3,-2,-3,-2,-2,-2,2,2,1,2
19-01-2022,38218773,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000786775573877705,919059606,667552043,3,-3,-2,-4,-2,-3,2,2,2,1,3
20-01-2022,38566027,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000790669942083198,922087216,671853985,3,-3,-2,-4,-2,-3,2,2,2,1,3
21-01-2022,38903731,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000795254489857926,925500152,677041072,3,-3,-2,-4,-2,-3,2,2,2,1,3
22-01-2022,39237264,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000798947679473088,928133309,681368115,3,-3,-2,-4,-2,-3,2,2,2,1,3
23-01-2022,39543328,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000801478687856785,929971622,684436700,3,-3,-2,-4,-2,-3,2,2,2,1,3
24-01-2022,39799202,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000802075974191421,930359898,685102189,3,-3,-2,-4,-2,-3,2,2,2,1,3
25-01-2022,40085116,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000805481314244397,932606511,689133722,3,-3,-2,-4,-2,-3,2,2,2,1,3
26-01-2022,40371500,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808382067523604,934468791,692645423,3,-3,-2,-4,-2,-3,2,2,2,1,3
27-01-2022,40622709,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000809829276708352,935294849,694410120,3,-3,-2,-4,-2,-3,2,2,2,1,3
28-01-2022,40858241,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000812883238756203,937107027,698115220,3,-3,-2,-4,-2,-3,2,2,2,1,3
29-01-2022,41092522,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000815436220215433,938645671,701262521,3,-3,-2,-4,-2,-3,2,2,2,1,3
30-01-2022,41302440,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000818845701032587,940755706,705405482,3,-3,-2,-4,-2,-3,2,2,2,1,3
31-01-2022,41469499,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000082251358905196,943027714,709926447,3,-3,-2,-4,-2,-3,2,2,2,1,3
01-02-2022,41630885,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000825664660196567,944749420,714073668,-3,-3,-2,-4,-2,-3,2,2,2,1,3
02-02-2022,41803318,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000828563246009785,946259127,717972069,-3,-3,-2,-4,-2,-3,2,2,2,1,3
03-02-2022,41952712,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000830780150182876,947341172,721020585,-3,-3,-2,-4,-2,-3,2,2,2,1,3
04-02-2022,42080664,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000833512700295153,948717449,724768356,-3,-3,-2,-4,-2,-3,2,2,2,1,3
05-02-2022,42188138,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000836540669549376,950308975,728875616,-3,-3,-2,-4,-2,-3,2,2,2,1,3
06-02-2022,42272014,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000837879108699995,951213177,730532500,-3,-3,-2,-4,-2,-3,2,2,2,1,3
07-02-2022,42339611,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000837959072236643,951263816,730627102,-3,-3,-2,-4,-2,-3,2,2,2,1,3
08-02-2022,42410976,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000841235392974995,952678279,736217486,-3,-3,-2,-4,-2,-2,-2,2,2,1,3
09-02-2022,42478060,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000844863904456461,954257234,740575198,-3,-3,-2,-4,-2,-2,-2,2,2,1,3
10-02-2022,42536137,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000845049293202815,954313669,740861221,-3,-3,-2,-4,-2,-2,-2,2,2,1,3
11-02-2022,42586544,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000849878514142939,956363985,747888827,-3,-3,-2,-4,-2,-2,-2,2,2,1,3
12-02-2022,42631421,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000851458544971521,957047881,750185166,-3,-3,-2,-4,-2,-2,-2,2,2,1,3
